id	audio	duration_ms	n_frames	tgt_text	speaker	tgt_lang	src_text
train-508	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-508_16k.wav:0:233326	15035	233326	<triplet> Phnom Penh government <subj> Cambodia <obj> Base <triplet> Khmer Rouge <subj> Cambodia <obj> Base	0	en	He said the failure of the talks between the <entity> Phnom Penh government </entity> and the <entity> Khmer Rouge </entity> faction in <entity> Pyongyang </entity> recently was due to the fact that the <entity> Khmer Rouge </entity> put forward proposals that did not totally lend support to the integrity of <entity> Cambodia </entity> .
train-509	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-509_16k.wav:0:165337	10786	165337	<triplet> Bob Graham <subj> Florida <obj> Live	0	en	` ` The thing to remember is <entity> Florida </entity> had an education governor , <entity> Bob Graham </entity> , and he made a substantial investment in schools long before other states were even thinking about reform. ' '
train-510	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-510_16k.wav:0:225528	14548	225528	<triplet> James Helmer <subj> GE <obj> Work	0	en	<entity> James Helmer </entity> , an attorney representing the former manager of the <entity> GE </entity> plant , said his client had been questioned in connection with the investigation last <entity> Oct. 14 </entity> by two <entity> FBI </entity> agents and a representative of the <entity> Air Force </entity> .
train-511	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-511_16k.wav:0:287197	18402	287197	<triplet> Carl Rubin <subj> U.S. <obj> Live	0	en	At the request of the <entity> Justice Department </entity> , all documents in the <entity> Divencenzo </entity> suit remained under seal until last Friday , when <entity> U.S. </entity> District Court Judge <entity> Carl Rubin </entity> denied a federal motion to allow the <entity> Justice Department </entity> until <entity> Feb. 1 </entity> to decide whether to join the case as a plaintiff .
train-512	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-512_16k.wav:0:24911	2009	24911	<triplet> PASADENA <subj> Calif. <obj> Locate	0	en	<entity> PASADENA </entity> , <entity> Calif. </entity>
train-513	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-513_16k.wav:0:396425	25229	396425	<triplet> Bernard Sansaricq <subj> Senate <obj> Work <triplet> Firmin Jean-Louis <subj> Senate <obj> Work	0	en	The controversial <entity> 18 January </entity> senator went on to say there must be a meeting of the 26 senators so they can reach a compromise. ( passage omitted ) For his part , Sen. <entity> Bernard Sansaricq </entity> described what happened at the <entity> Senate </entity> office on <entity> 8 March </entity> -- when Sen. <entity> Firmin Jean-Louis </entity> , legitimate president of the <entity> Senate </entity> of <entity> the Republic </entity> , came back to his office -- as an impertinence .
train-514	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-514_16k.wav:0:249300	16034	249300	<triplet> Radio Rebelde Network <subj> Havana <obj> Base	0	en	Biogas Usage in Ciego de Avila Province Detailed FL1802144094 <entity> Havana </entity> <entity> Radio Rebelde Network </entity> in Spanish <entity> 1255 GMT </entity> <entity> 18 Feb 94 </entity>
train-515	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-515_16k.wav:0:223298	14408	223298	<triplet> Sherman G. Finesilver <subj> U.S. <obj> Live	0	en	Chief <entity> U.S. </entity> <entity> Sherman G. Finesilver </entity> told the 23 grand jurors their only task during the 18-month term would be ` ` to determine what criminal acts , if any , were committed at <entity> Rocky Flats </entity> nuclear weapons plant. ' '
train-516	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-516_16k.wav:0:165714	10809	165714	<triplet> Norman Vaughan <subj> Trapper Creek <obj> Live <subj> Alaska <obj> Live <triplet> Trapper Creek <subj> Alaska <obj> Locate	0	en	<entity> Epps </entity> credited <entity> Norman Vaughan </entity> , 83 , of <entity> Trapper Creek </entity> , <entity> Alaska </entity> , the last man to see the planes , with keeping the expedition 's hopes alive.
train-517	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-517_16k.wav:0:158278	10345	158278	<triplet> Helen Keller <subj> Tuscumbia , Ala <obj> Live	0	en	In 1880 , author-lecturer <entity> Helen Keller </entity> , who lived most of her life without sight or hearing , was born in <entity> Tuscumbia , Ala </entity> .
train-518	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-518_16k.wav:0:202126	13085	202126	<triplet> Sharon Pratt Dixon <subj> Pepco <obj> Work	0	en	Former <entity> Pepco </entity> executive <entity> Sharon Pratt Dixon </entity> has raised <entity> $100 , 261 , </entity> while council Chairman <entity> David Clarke </entity> registered <entity> $48 , 875. </entity>
train-519	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-519_16k.wav:0:204346	13224	204346	<triplet> Jack Ruby <subj> Oswald <obj> Kill	0	en	<entity> Films </entity> include footage of <entity> Kennedy </entity> 's motorcade rolling through <entity> Dealey Plaza </entity> and <entity> NBC </entity> 's live broadcast of <entity> Jack Ruby </entity> fatally shooting <entity> Oswald </entity> in the basement of the <entity> Dallas Police Department </entity> .
train-520	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-520_16k.wav:0:148993	9764	148993	<triplet> Michael Dukakis <subj> Massachusetts. <obj> Live	0	en	Walking around the assembled governors , <entity> Bush </entity> also came face to face with the man he defeated last November , Democrat <entity> Michael Dukakis </entity> of <entity> Massachusetts. </entity>
train-521	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-521_16k.wav:0:134501	8859	134501	<triplet> James Joseph Rovida Jr. <subj> Robert Brock <obj> Kill	0	en	<entity> James Joseph Rovida Jr. </entity> , a 55-year-old <entity> Los Alamitos </entity> truck driver whose life revolved around his wife , his five grown children and his grandchildren , was convicted last month of first-degree murder in the death of <entity> Cathy Brock </entity> 's husband , <entity> Robert Brock </entity> .
train-522	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-522_16k.wav:0:154192	10089	154192	<triplet> Helen Keller <subj> Tuscumbia , Ala. <obj> Live	0	en	In 1880 , author-lecturer <entity> Helen Keller </entity> , who would live most of her life without sight or hearing , was born in <entity> Tuscumbia , Ala. </entity>
train-523	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-523_16k.wav:0:36793	2752	36793	<triplet> Kanal-6 Television <subj> London <obj> Base	0	en	<entity> London </entity> <entity> Kanal-6 Television </entity>
train-524	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-524_16k.wav:0:320636	20492	320636	<triplet> Hun Sen <subj> Cambodia <obj> Live <subj> Phnom Penh government <obj> Work <triplet> Phnom Penh government <subj> Cambodia <obj> Base <triplet> Khmer Rouge <subj> Cambodia <obj> Base <triplet> KR <subj> Cambodia <obj> Base	0	en	( Text ) Speaking to newsmen in <entity> Jakarta </entity> today , <entity> Hun Sen </entity> , second prime of <entity> Cambodia </entity> , reiterated that the <entity> Phnom Penh government </entity> will not hold further negotiations with the <entity> Khmer Rouge </entity> ( <entity> KR </entity> ) because it has used all the topics discussed between the two sides at past talks as a platform to support its existence .
train-525	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-525_16k.wav:0:89174	6026	89174	<triplet> Henry Fonda <subj> Grand Island , Neb <obj> Live	0	en	In 1905 , actor <entity> Henry Fonda </entity> was born in <entity> Grand Island , Neb </entity> .
train-526	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-526_16k.wav:0:124098	8209	124098	<triplet> Shands Hospital <subj> Gainesville <obj> Locate	0	en	The third <entity> Weerts </entity> child , 12-year-old <entity> Tanya </entity> , died <entity> Saturday </entity> evening at <entity> Shands Hospital </entity> in nearby <entity> Gainesville </entity> .
train-527	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-527_16k.wav:0:94004	6328	94004	<triplet> Will Rogers <subj> Oologah , Okla. <obj> Live	0	en	In 1879 , humorist <entity> Will Rogers </entity> was born in <entity> Oologah , Okla. </entity>
train-528	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-528_16k.wav:0:17100	1521	17100	<triplet> EFE <subj> Madrid <obj> Base	0	en	<entity> Madrid </entity> <entity> EFE </entity>
train-529	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-529_16k.wav:0:21564	1800	21564	<triplet> TUCSON <subj> Ariz . <obj> Locate	0	en	<entity> TUCSON </entity> , <entity> Ariz . </entity>
train-530	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-530_16k.wav:0:171283	11157	171283	<triplet> Clinton <subj> United States <obj> Live	0	en	<entity> Clinton </entity> Has 'Donated ' <entity> $12 Billion </entity> to <entity> Russia </entity> " ) ( Text ) The <entity> Moscow </entity> meeting between the presidents of the <entity> United States </entity> , <entity> Russia </entity> , and <entity> Ukraine </entity> has prompted a number of rumors .
train-531	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-531_16k.wav:0:159400	10414	159400	<triplet> Astoria <subj> Ore. <obj> Locate <triplet> Needles <subj> Calif. <obj> Locate	0	en	Temperatures around the nation at 3 p.m. EDT ranged from 59 degrees at <entity> Astoria </entity> , <entity> Ore. </entity> , to 106 degrees at <entity> Needles </entity> , <entity> Calif. </entity>
train-532	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-532_16k.wav:0:122240	8092	122240	<triplet> Betty Barrow <subj> High Island. <obj> Live	0	en	` ` We get worse thunderstorms than this , ' ' said <entity> Betty Barrow </entity> , a 28-year resident who remained on <entity> High Island. </entity>
train-533	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-533_16k.wav:0:394935	25136	394935	<triplet> ANSA <subj> Brussels <obj> Base	0	en	<entity> Christophersen </entity> Says " ) ( Text ) ( <entity> ANSA </entity> ) <entity> Brussels </entity> , <entity> May 25 </entity> -- Price and exchange rate stability , achieved by reducing the inflation rate by no more than <entity> 2-3 percent </entity> by <entity> 1996 </entity> , were among the primary objectives indicated by the <entity> European Commission </entity> to member states , including <entity> Italy </entity> , in a program document outlined here today by Commissioner <entity> Henning Christophersen </entity> .
train-534	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-534_16k.wav:0:131901	8696	131901	<triplet> State Department <subj> Washington <obj> Base <triplet> U.S. Embassy <subj> Ethiopia <obj> Base	0	en	On <entity> June 23 , </entity> a cable arrived at the <entity> State Department </entity> in <entity> Washington </entity> from the <entity> U.S. Embassy </entity> in <entity> Ethiopia </entity> 's capitol.
train-535	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-535_16k.wav:0:190228	12342	190228	<triplet> Richard Kennedy <subj> GE <obj> Work	0	en	The investigation centers on a check and drain valve for the F404 engine that powers the <entity> Navy </entity> 's FA-18 fighter , <entity> GE </entity> spokesman <entity> Richard Kennedy </entity> said Wednesday .
train-536	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-536_16k.wav:0:1916307	120222	1916307	<triplet> YAKIMA <subj> Wash. <obj> Locate	0	en	<entity> YAKIMA </entity> , <entity> Wash. </entity>
train-537	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-537_16k.wav:0:261188	16777	261188	<triplet> Sydney J. Freedberg <subj> Boston <obj> Live	0	en	Art historian and teacher <entity> Sydney J. Freedberg </entity> , 74 , born in <entity> Boston </entity> , a noted scholar of the Italian <entity> Renaissance </entity> who taught at <entity> Harvard </entity> from 1938 to 1983 with the exception of eight years at <entity> Wellesley College. </entity>
train-538	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-538_16k.wav:0:161249	10531	161249	<triplet> Grand Isle <subj> Louisiana <obj> Locate	0	en	About 2 , 500 people on <entity> Grand Isle </entity> , a tiny resort area just off the southeast <entity> Louisiana </entity> coast , were asked to go to the mainland.
train-539	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-539_16k.wav:0:184657	11993	184657	<triplet> Teruo Sofue <subj> NASDA <obj> Work	0	en	<entity> Teruo Sofue </entity> , a staff member of the comprehensive development department at <entity> NASDA </entity> , said : " By reinforcing the H-2 rocket , we can expand the range of space development .
train-540	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-540_16k.wav:0:151964	9950	151964	<triplet> An Wang <subj> Shanghai , China <obj> Live	0	en	<entity> An Wang </entity> , a native of <entity> Shanghai , China </entity> , who developed the magnetic pulse controlling device , the principle on which computer memory operates .
train-541	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-541_16k.wav:0:267505	17171	267505	<triplet> CLARIN <subj> Buenos Aires <obj> Base	0	en	PY1204232594 <entity> Buenos Aires </entity> <entity> CLARIN </entity> in Spanish <entity> 10 Apr 94 </entity> Economic Supplement p 6 , 7
train-542	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-542_16k.wav:0:25650	2055	25650	<triplet> AP <subj> SAN FRANCISCO <obj> Base	0	en	<entity> SAN FRANCISCO </entity> ( <entity> AP </entity> )
train-543	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-543_16k.wav:0:88063	5956	88063	<triplet> Jimmy Dorsey <subj> Shenandoah , Penn <obj> Live	0	en	In 1904 , bandleader <entity> Jimmy Dorsey </entity> was born in <entity> Shenandoah , Penn </entity> .
train-544	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-544_16k.wav:0:265281	17032	265281	<triplet> Larry Martin <subj> Tucson <obj> Live	0	en	<entity> Larry Martin </entity> , circulation director for the publishing company jointly owned by the parent companies of the Star and the evening <entity> Tucson </entity> Citizen , estimated that 3 , 000 to 5 , 000 bogus copies were placed in as many as 600 Star vending machines .
train-545	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-545_16k.wav:0:167941	10948	167941	<triplet> Brent <subj> Fresno <obj> Live	0	en	<entity> Hoffman </entity> , who portrays an autistic savant in the movie , returned the favor and called the <entity> Fresno </entity> boy Monday , talking with <entity> Brent </entity> and his family for <entity> 20 minutes </entity> .
train-546	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-546_16k.wav:0:59081	4145	59081	<triplet> Andrews Lock and Dam <subj> Henry County <obj> Locate <subj> Ala. <obj> Locate <triplet> Henry County <subj> Ala. <obj> Locate	0	en	<entity> Andrews Lock and Dam </entity> , <entity> Henry County </entity> , <entity> Ala. </entity> ;
train-547	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-547_16k.wav:0:108867	7257	108867	<triplet> Booth <subj> Lincoln <obj> Kill	0	en	Only <entity> Booth </entity> was successful , shooting <entity> Lincoln </entity> at 10 : 15 p.m. on <entity> April </entity> 14 .
train-548	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-548_16k.wav:0:31593	2427	31593	<triplet> NIAGARA FALLS <subj> N.Y . <obj> Locate	0	en	<entity> NIAGARA FALLS </entity> , <entity> N.Y . </entity>
